,name,ratings,dog_stage,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
841439858740625411,None,14/10,Unknown dog stage,4168,13755,military_uniform,85.37,False,Labrador_retriever,4.82,True,groenendael,1.54,True
841680585030541313,Penny,12/10,Unknown dog stage,8748,27854,Chihuahua,54.74,True,bow_tie,19.84,False,Pembroke,5.85,True
842115215311396866,Bentley,12/10,Unknown dog stage,3386,15204,chow,29.35,True,Newfoundland,18.13,True,schipperke,12.52,True
842163532590374912,George,12/10,Unknown dog stage,6568,26569,French_bulldog,89.12,True,soccer_ball,2.28,False,bull_mastiff,1.29,True
842535590457499648,Winnie,13/10,Unknown dog stage,3937,19637,Pembroke,68.51,True,Cardigan,31.46,True,basenji,0.02,True
842765311967449089,Indie,12/10,Unknown dog stage,1439,7321,tub,66.52,False,bucket,10.52,False,Labrador_retriever,2.93,True
842846295480000512,Charlie,13/10,Unknown dog stage,4023,16440,Labrador_retriever,46.11,True,golden_retriever,15.49,True,Chihuahua,11.02,True
843235543001513987,Tycho,13/10,Unknown dog stage,6852,23315,Pembroke,95.85,True,Cardigan,2.38,True,Chihuahua,0.53,True
843604394117681152,Hank,11/10,Unknown dog stage,3081,18310,Labrador_retriever,43.06,True,golden_retriever,26.36,True,Great_Pyrenees,17.94,True
843856843873095681,Sadie,12/10,Unknown dog stage,5220,23211,Labrador_retriever,92.25,True,golden_retriever,7.44,True,Great_Pyrenees,0.23,True
844223788422217728,Margo,12/10,Unknown dog stage,2450,14753,Labrador_retriever,71.95,True,Chesapeake_Bay_retriever,12.2,True,Newfoundland,3.88,True
844580511645339650,Charlie,11/10,Unknown dog stage,3533,17871,washer,90.31,False,dishwasher,3.25,False,printer,1.65,False
844704788403113984,Luna,13/10,Unknown dog stage,11633,42022,Labrador_retriever,98.02,True,golden_retriever,0.7,True,beagle,0.31,True
844973813909606400,Brady,12/10,Unknown dog stage,3617,16361,Labrador_retriever,74.24,True,golden_retriever,19.52,True,Chihuahua,1.73,True
845306882940190720,Pickles,12/10,pupper,6039,25225,Irish_water_spaniel,56.75,True,Labrador_retriever,16.95,True,curly-coated_retriever,10.15,True
845397057150107648,Mimosa,13/10,doggo,2072,8241,Dandie_Dinmont,39.44,True,Maltese_dog,18.65,True,West_Highland_white_terrier,18.2,True
845677943972139009,None,12/10,Unknown dog stage,5365,27154,chow,80.87,True,groenendael,12.31,True,Newfoundland,2.21,True
845812042753855489,None,13/10,Unknown dog stage,9894,31737,Samoyed,97.98,True,chow,1.59,True,white_wolf,0.13,False
846042936437604353,Jarvis,12/10,Unknown dog stage,3224,17256,golden_retriever,96.11,True,Labrador_retriever,1.67,True,Tibetan_mastiff,0.91,True
846153765933735936,Vixen,13/10,Unknown dog stage,10226,34394,giant_schnauzer,34.65,True,flat-coated_retriever,21.85,True,Labrador_retriever,10.8,True
846514051647705089,Barney,13/10,doggo,13076,48410,golden_retriever,65.0,True,Leonberg,6.52,True,Norfolk_terrier,5.3,True
846874817362120707,Tuck,13/10,Unknown dog stage,4404,21685,Shetland_sheepdog,45.05,True,papillon,18.79,True,collie,14.01,True
847116187444137987,None,11/10,Unknown dog stage,3583,23108,white_wolf,12.89,False,American_Staffordshire_terrier,11.34,True,dingo,8.12,False
847157206088847362,Daisy,11/10,Unknown dog stage,6572,21588,Staffordshire_bullterrier,21.96,True,American_Staffordshire_terrier,17.87,True,pug,12.33,True
847251039262605312,Furzey,12/10,Unknown dog stage,4800,22036,Airedale,49.54,True,Irish_terrier,31.65,True,Lakeland_terrier,15.85,True
847606175596138505,Cannon,12/10,Unknown dog stage,3774,20208,Cardigan,41.37,True,Boston_bull,38.18,True,doormat,6.59,False
847842811428974592,Rontu,12/10,Unknown dog stage,1522,5935,Bernese_mountain_dog,95.13,True,Greater_Swiss_Mountain_dog,1.68,True,Appenzeller,1.08,True
847962785489326080,Georgie,10/10,Unknown dog stage,5730,25296,sea_lion,88.27,False,mink,6.69,False,otter,2.57,False
848212111729840128,Jerry,6/10,Unknown dog stage,3444,17618,Bedlington_terrier,33.35,True,Ibizan_hound,24.58,True,wallaby,13.16,False
848324959059550208,Odin,12/10,Unknown dog stage,4037,20229,malamute,54.46,True,Siberian_husky,29.03,True,Eskimo_dog,15.44,True
848690551926992896,None,12/10,Unknown dog stage,4826,27104,flat-coated_retriever,82.36,True,Newfoundland,10.06,True,groenendael,3.83,True
849051919805034497,Kevin,13/10,Unknown dog stage,7396,32617,fountain,99.75,False,American_black_bear,0.14,False,sundial,0.07,False
849336543269576704,None,11/10,Unknown dog stage,2101,12240,patio,52.18,False,prison,14.95,False,restaurant,2.72,False
849412302885593088,Noosh,12/10,Unknown dog stage,3487,17039,schipperke,90.76,True,crossword_puzzle,1.79,False,Chihuahua,1.62,True
849776966551130114,None,12/10,Unknown dog stage,8404,32390,Chihuahua,29.21,True,toy_terrier,13.69,True,bonnet,10.31,False
850019790995546112,Boomer,12/10,pupper,5459,21944,Shetland_sheepdog,75.99,True,collie,10.74,True,Pembroke,5.23,True
850145622816686080,Riley,11/10,Unknown dog stage,4244,17519,tennis_ball,71.48,False,kelpie,10.54,True,malinois,5.86,True
850380195714523136,Leo,13/10,Unknown dog stage,2915,13994,Yorkshire_terrier,24.9,True,Maltese_dog,16.64,True,Shih-Tzu,14.23,True
850753642995093505,Kyle,11/10,Unknown dog stage,10352,33348,pug,99.7,True,bull_mastiff,0.1,True,French_bulldog,0.09,True
851224888060895234,Snoop,13/10,Unknown dog stage,6350,22090,car_mirror,97.15,False,seat_belt,0.71,False,standard_poodle,0.57,True
851464819735769094,Iggy,14/10,Unknown dog stage,7855,25944,web_site,91.96,False,menu,2.63,False,crossword_puzzle,0.35,False
851591660324737024,None,11/10,Unknown dog stage,3819,17300,Cardigan,39.45,True,Chihuahua,7.73,True,French_bulldog,7.66,True
852189679701164033,Sailor,12/10,Unknown dog stage,1741,12217,barrow,42.32,False,Bernese_mountain_dog,41.54,True,EntleBucher,6.73,True
852226086759018497,General,14/10,Unknown dog stage,7570,21378,prison,35.28,False,dishwasher,11.07,False,file,9.41,False
852311364735569921,Wiggles,13/10,Unknown dog stage,10961,35325,barbell,97.16,False,dumbbell,2.84,False,go-kart,0.0,False
852553447878664193,Jarod,13/10,Unknown dog stage,3885,17492,bloodhound,18.65,True,Brabancon_griffon,13.9,True,Rottweiler,12.59,True
852672615818899456,Aspen,12/10,Unknown dog stage,2388,15939,golden_retriever,71.12,True,otterhound,6.82,True,Sussex_spaniel,4.66,True
852912242202992640,Benny,12/10,Unknown dog stage,2037,9658,Great_Dane,78.38,True,Rhodesian_ridgeback,11.41,True,English_foxhound,4.64,True
853299958564483072,Rumpole,13/10,Unknown dog stage,3928,16508,grille,65.23,False,beach_wagon,11.28,False,convertible,8.63,False
853639147608842240,None,13/10,Unknown dog stage,11265,37198,German_shepherd,50.99,True,malinois,23.73,True,kelpie,4.69,True
853760880890318849,Alice,12/10,Unknown dog stage,6403,30414,miniature_pinscher,29.25,True,Chihuahua,12.09,True,Rottweiler,11.95,True
854010172552949760,None,11/10,doggo,3433,17169,English_springer,35.47,True,collie,17.75,True,Border_collie,13.17,True
854010172552949760,None,11/10,floofer,3433,17169,English_springer,35.47,True,collie,17.75,True,Border_collie,13.17,True
854120357044912130,None,14/10,pupper,8285,33911,black-and-tan_coonhound,85.49,True,Doberman,5.08,True,bluetick,2.18,True
854365224396361728,Einstein,13/10,Unknown dog stage,5159,20046,Pembroke,90.71,True,Cardigan,8.63,True,Chihuahua,0.14,True
854482394044301312,Arya,13/10,Unknown dog stage,7608,31131,Chihuahua,26.02,True,toy_poodle,18.92,True,Labrador_retriever,14.42,True
854732716440526848,Marlee,12/10,Unknown dog stage,6690,24188,Pembroke,69.55,True,Cardigan,5.89,True,chow,2.84,True
855459453768019968,quite,12/10,Unknown dog stage,8987,31657,Blenheim_spaniel,38.95,True,Pekinese,18.82,True,Japanese_spaniel,8.26,True
855851453814013952,None,13/10,doggo,19196,47844,flat-coated_retriever,32.17,True,Labrador_retriever,11.51,True,groenendael,9.61,True
855851453814013952,None,13/10,puppo,19196,47844,flat-coated_retriever,32.17,True,Labrador_retriever,11.51,True,groenendael,9.61,True
856282028240666624,Cermet,14/10,Unknown dog stage,6841,29086,Chihuahua,87.65,True,Italian_greyhound,3.3,True,Cardigan,2.08,True
856543823941562368,Callie,12/10,Unknown dog stage,3131,17135,Boston_bull,30.69,True,Siamese_cat,19.12,False,Chihuahua,18.93,True
857029823797047296,Zeke,12/10,Unknown dog stage,4364,19910,golden_retriever,96.86,True,Labrador_retriever,1.03,True,Saluki,0.41,True
857263160327368704,Oscar,13/10,Unknown dog stage,4934,21041,Samoyed,99.8,True,Pomeranian,0.09,True,keeshond,0.03,True
857393404942143489,None,13/10,Unknown dog stage,1785,6236,malamute,84.16,True,Siberian_husky,7.36,True,Eskimo_dog,7.21,True
857746408056729600,Thor,13/10,Unknown dog stage,11524,36021,Labrador_retriever,91.98,True,beagle,4.35,True,golden_retriever,2.34,True
857989990357356544,Rosie,12/10,Unknown dog stage,2812,16952,French_bulldog,43.26,True,English_springer,32.59,True,Lakeland_terrier,4.26,True
858107933456039936,Wyatt,12/10,Unknown dog stage,3154,16524,golden_retriever,86.39,True,Labrador_retriever,1.59,True,doormat,1.06,False
858471635011153920,Sophie,13/10,Unknown dog stage,5271,22640,Pembroke,98.74,True,Cardigan,0.87,True,basenji,0.34,True
858843525470990336,None,13/10,doggo,3771,16304,golden_retriever,57.81,True,Labrador_retriever,28.61,True,bloodhound,2.69,True
859074603037188101,None,13/10,Unknown dog stage,14740,35553,revolver,19.03,False,projectile,14.91,False,fountain,6.6,False
859196978902773760,quite,12/10,Unknown dog stage,25661,75193,Angora,22.42,False,malamute,21.62,True,Persian_cat,12.84,False
859607811541651456,None,13/10,puppo,1704,19476,golden_retriever,89.55,True,Irish_setter,2.41,True,Labrador_retriever,1.93,True
859851578198683649,Trooper,13/10,Unknown dog stage,3780,16105,Labrador_retriever,89.91,True,golden_retriever,4.71,True,kuvasz,2.32,True
859924526012018688,Milky,12/10,Unknown dog stage,4349,20021,French_bulldog,25.46,True,Staffordshire_bullterrier,19.26,True,hog,10.03,False
860184849394610176,None,14/10,Unknown dog stage,6295,17474,chimpanzee,26.76,False,gorilla,10.43,False,orangutan,5.99,False
860276583193509888,Jordy,12/10,Unknown dog stage,3745,19154,lakeside,31.23,False,dock,15.98,False,canoe,7.08,False
860524505164394496,Carl,13/10,Unknown dog stage,5698,24678,Bedlington_terrier,28.66,True,toy_poodle,23.52,True,Lakeland_terrier,8.8,True
860563773140209665,Lorenzo,13/10,Unknown dog stage,2334,7878,Cardigan,58.39,True,Pembroke,5.6,True,beagle,4.59,True
861005113778896900,Burt,12/10,Unknown dog stage,4119,17538,German_shepherd,50.8,True,Pembroke,13.61,True,muzzle,7.58,False
861288531465048066,None,13/10,Unknown dog stage,4479,18032,syringe,14.47,False,oxygen_mask,10.67,False,Bouvier_des_Flandres,8.26,True
861383897657036800,Hobbes,13/10,Unknown dog stage,11528,37744,Cardigan,77.1,True,Pembroke,13.72,True,French_bulldog,6.33,True
862096992088072192,None,13/10,Unknown dog stage,21840,66437,chow,67.76,True,Pomeranian,27.06,True,Pekinese,3.81,True
862457590147678208,Jersey,13/10,Unknown dog stage,5388,21492,home_theater,49.63,False,studio_couch,16.73,False,barber_chair,5.26,False
862722525377298433,Dave,11/10,Unknown dog stage,3809,17779,basset,39.33,True,beagle,24.2,True,boxer,7.77,True
862831371563274240,Zooey,13/10,Unknown dog stage,5457,20011,Australian_terrier,20.73,True,Irish_terrier,15.63,True,German_shepherd,12.35,True
863062471531167744,Quinn,13/10,Unknown dog stage,2687,8945,French_bulldog,93.58,True,pug,5.96,True,boxer,0.14,True
863432100342583297,Belle,12/10,Unknown dog stage,5664,24829,Staffordshire_bullterrier,69.05,True,French_bulldog,10.34,True,beagle,7.95,True
863553081350529029,Neptune,13/10,Unknown dog stage,4489,15935,Eskimo_dog,41.33,True,malamute,34.76,True,Siberian_husky,14.95,True
863907417377173506,Albus,13/10,Unknown dog stage,4441,21477,marmot,35.88,False,meerkat,17.47,False,weasel,12.35,False
864197398364647424,Paisley,13/10,Unknown dog stage,9616,31459,golden_retriever,94.59,True,Labrador_retriever,2.13,True,Tibetan_mastiff,2.05,True
864279568663928832,Meatball,12/10,Unknown dog stage,3266,15195,bull_mastiff,66.86,True,French_bulldog,18.06,True,Staffordshire_bullterrier,5.22,True
864873206498414592,None,14/10,Unknown dog stage,9361,33651,pole,47.86,False,lakeside,11.42,False,wreck,5.59,False
865006731092295680,Nelly,13/10,Unknown dog stage,8209,29063,Pembroke,98.99,True,Cardigan,0.99,True,basenji,0.01,True
865359393868664832,Sammy,13/10,Unknown dog stage,5384,27530,Chesapeake_Bay_retriever,83.24,True,Labrador_retriever,16.36,True,Weimaraner,0.28,True
865718153858494464,Boomer,13/10,Unknown dog stage,6008,26640,golden_retriever,67.37,True,kuvasz,15.75,True,Labrador_retriever,12.61,True
866334964761202691,Coco,12/10,Unknown dog stage,15546,54720,Samoyed,98.41,True,Pomeranian,0.79,True,keeshond,0.33,True
866450705531457537,Jamesy,13/10,pupper,32883,106827,French_bulldog,90.53,True,Boston_bull,7.81,True,pug,0.18,True
866686824827068416,Lili,12/10,Unknown dog stage,3727,20070,flat-coated_retriever,51.47,True,groenendael,30.64,True,curly-coated_retriever,6.13,True
867051520902168576,None,13/10,Unknown dog stage,8425,33420,Samoyed,47.14,True,Pekinese,30.22,True,Pomeranian,15.66,True
867421006826221569,Shikha,12/10,puppo,2697,16755,Eskimo_dog,61.65,True,Siberian_husky,38.13,True,malamute,0.17,True
867774946302451713,Harold,13/10,Unknown dog stage,7788,35179,Border_collie,66.2,True,Cardigan,17.57,True,collie,8.71,True
867900495410671616,None,12/10,Unknown dog stage,4439,24964,Labrador_retriever,52.26,True,kuvasz,33.25,True,dalmatian,3.2,True
868552278524837888,Cooper,12/10,Unknown dog stage,2240,10539,whippet,37.82,True,Italian_greyhound,27.59,True,American_Staffordshire_terrier,9.5,True
868622495443632128,None,13/10,Unknown dog stage,6275,28295,Labrador_retriever,86.81,True,Great_Pyrenees,6.1,True,Saint_Bernard,3.35,True
868880397819494401,Walter,14/10,Unknown dog stage,12518,55098,laptop,15.37,False,French_bulldog,10.0,True,printer,7.71,False
869227993411051520,Gizmo,13/10,Unknown dog stage,4023,21112,Pembroke,66.42,True,Chihuahua,16.92,True,Cardigan,13.27,True
869596645499047938,Scout,12/10,doggo,3327,16476,Chihuahua,95.52,True,toy_terrier,0.81,True,muzzle,0.63,False
869702957897576449,Stanley,13/10,Unknown dog stage,6728,29116,Pembroke,99.34,True,Cardigan,0.63,True,Chihuahua,0.02,True
869772420881756160,Dewey,13/10,Unknown dog stage,10663,43710,Pembroke,98.01,True,Cardigan,1.93,True,malamute,0.01,True
870063196459192321,Clifford,14/10,Unknown dog stage,8840,37771,comic_book,53.44,False,envelope,28.07,False,book_jacket,4.38,False
870308999962521604,Rumble,13/10,Unknown dog stage,4384,22453,Greater_Swiss_Mountain_dog,62.28,True,Appenzeller,15.85,True,EntleBucher,14.81,True
870374049280663552,Zoey,13/10,Unknown dog stage,27680,85011,golden_retriever,84.1,True,Great_Pyrenees,9.93,True,Labrador_retriever,3.26,True
870656317836468226,Cody,13/10,Unknown dog stage,2817,12819,Pembroke,94.55,True,Cardigan,4.59,True,beagle,0.43,True
870804317367881728,None,11/10,Unknown dog stage,6393,33791,home_theater,16.83,False,sandbar,9.8,False,television,7.97,False
871032628920680449,Boomer,13/10,Unknown dog stage,3999,23255,kelpie,39.81,True,macaque,6.9,False,dingo,5.06,False
871515927908634625,Napolean,12/10,doggo,3628,20730,komondor,97.48,True,briard,2.0,True,swab,0.32,False
871762521631449091,Rover,12/10,pupper,3678,20787,Labrador_retriever,92.14,True,golden_retriever,6.46,True,bloodhound,0.34,True
871879754684805121,Lassie,13/10,Unknown dog stage,11918,39090,Shetland_sheepdog,96.92,True,collie,1.83,True,Pomeranian,0.85,True
872122724285648897,Kody,12/10,Unknown dog stage,8549,35324,basketball,80.84,False,pug,6.67,True,dalmatian,5.46,True
872261713294495745,Harry,13/10,Unknown dog stage,6649,35085,Labrador_retriever,97.2,True,flat-coated_retriever,0.82,True,Chesapeake_Bay_retriever,0.74,True
872486979161796608,None,12/10,Unknown dog stage,9429,41606,Pembroke,93.19,True,Cardigan,3.77,True,Chihuahua,1.2,True
872620804844003328,Monkey,13/10,Unknown dog stage,3911,21309,cocker_spaniel,51.32,True,Sussex_spaniel,15.91,True,standard_poodle,14.95,True
872820683541237760,None,13/10,Unknown dog stage,3884,15029,pug,99.91,True,French_bulldog,0.06,True,bull_mastiff,0.01,True
872967104147763200,None,12/10,doggo,5669,28031,Labrador_retriever,47.69,True,Chesapeake_Bay_retriever,17.41,True,German_short-haired_pointer,9.29,True
873213775632977920,Sierra,12/10,pupper,1667,7467,vizsla,61.98,True,bloodhound,33.81,True,Chesapeake_Bay_retriever,1.27,True
873580283840344065,None,13/10,Unknown dog stage,4143,24837,Newfoundland,67.85,True,Tibetan_mastiff,24.4,True,chow,4.85,True
874012996292530176,Sebastian,13/10,puppo,11007,35501,Cardigan,80.67,True,Pembroke,11.66,True,kelpie,4.92,True
874057562936811520,None,12/10,Unknown dog stage,4125,23134,flat-coated_retriever,83.22,True,black-and-tan_coonhound,4.04,True,Newfoundland,2.82,True
874296783580663808,Jed,13/10,pupper,4308,26651,cocker_spaniel,43.72,True,miniature_poodle,27.72,True,toy_poodle,15.74,True
874680097055178752,Cash,12/10,Unknown dog stage,4875,28439,Labrador_retriever,83.61,True,Staffordshire_bullterrier,4.71,True,beagle,3.6,True
875021211251597312,None,12/10,Unknown dog stage,4922,26022,West_Highland_white_terrier,71.43,True,Siberian_husky,9.19,True,Great_Pyrenees,4.6,True
875144289856114688,Nugget,13/10,Unknown dog stage,5081,22185,Siberian_husky,24.5,True,Pembroke,22.37,True,dingo,16.08,False
875747767867523072,Goose,13/10,Unknown dog stage,4497,25773,Labrador_retriever,79.96,True,Chesapeake_Bay_retriever,18.0,True,vizsla,0.46,True
876120275196170240,Venti,13/10,Unknown dog stage,4903,28490,Bernese_mountain_dog,53.43,True,Saint_Bernard,34.63,True,Greater_Swiss_Mountain_dog,9.49,True
876484053909872640,Benedict,13/10,Unknown dog stage,2511,19163,golden_retriever,87.46,True,Irish_terrier,3.74,True,chow,1.67,True
876838120628539392,Ginger,12/10,pupper,3506,21125,bloodhound,57.58,True,redbone,24.1,True,Tibetan_mastiff,8.89,True
877201837425926144,Nelly,12/10,Unknown dog stage,5880,27755,Pembroke,93.11,True,Cardigan,6.87,True,basenji,0.01,True
877316821321428993,Dante,13/10,Unknown dog stage,5414,27907,Saluki,51.0,True,Italian_greyhound,9.05,True,golden_retriever,7.94,True
877556246731214848,Penny,12/10,Unknown dog stage,3994,23258,basset,99.54,True,Welsh_springer_spaniel,0.19,True,bathtub,0.05,False
877736472329191424,Aja,13/10,Unknown dog stage,17300,71144,Chesapeake_Bay_retriever,83.8,True,Labrador_retriever,6.2,True,Weimaraner,4.06,True
878057613040115712,Emmy,14/10,Unknown dog stage,7181,42876,French_bulldog,83.91,True,Boston_bull,7.88,True,toy_terrier,1.52,True
878281511006478336,Shadow,13/10,Unknown dog stage,1349,7913,basset,32.04,True,collie,21.6,True,Appenzeller,12.85,True
878776093423087618,Snoopy,13/10,puppo,4319,19763,Italian_greyhound,73.47,True,whippet,15.05,True,Ibizan_hound,3.97,True
879008229531029506,Beau,13/10,Unknown dog stage,2812,19317,vizsla,96.05,True,miniature_pinscher,0.94,True,American_Staffordshire_terrier,0.87,True
879050749262655488,Steven,11/10,Unknown dog stage,4941,23022,tabby,31.19,False,window_screen,16.91,False,Egyptian_cat,13.29,False
879376492567855104,Jack,12/10,Unknown dog stage,3261,17099,tricycle,66.36,False,Labrador_retriever,3.35,True,Pembroke,1.88,True
